Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Striated muscle contraction,2/38,0.00739950571278761,0.0426444807258606,0,0,16.7474747474747,82.1688400298654,TPM1;MYL9
FYN,4/115,0.000636207987822969,0.0109745877899462,0,0,11.160472972973,82.1409139329792,LDHB;TGFB1I1;PECAM1;SNCA
Chromosomal and microsatellite instability in colorectal cancer  WP4216,3/73,0.0019723111385219,0.0161437319116052,0,0,13.0958241758242,81.5679859413402,SMAD2;CDKN1A;TGFB1
Pancreatic Ductal Carcinoma,4/117,0.000678792668290459,0.00684730203788557,0,0,10.9618362831858,79.9687313327076,SMAD2;CDKN1A;TGFB1;TCF4
PPAR signaling pathway,3/74,0.00205068185407242,0.0218671747331404,0,0,12.9107258938245,79.9120085984779,FADS2;ILK;ACSL4
Proteins Involved in Stem Cell Exhaustion in Aging,2/39,0.00778246910308211,0.0317875498576593,0,0,16.2940212940213,79.1218386105146,CDKN1A;TGFB1
Hair Follicle Keratinocyte Apoptosis,2/39,0.00778246910308211,0.0317875498576593,0,0,16.2940212940213,79.1218386105146,TGFB1;DKK1
GAB1 signalosome,2/39,0.00778246910308211,0.0441334956731745,0,0,16.2940212940213,79.1218386105146,CDKN1A;PAG1
Pancreatic cancer,3/76,0.00221318225808506,0.0218671747331404,0,0,12.5557428872497,76.7573226150974,SMAD2;CDKN1A;TGFB1
SIRT1 Signaling in Aging,2/40,0.00817421097250093,0.0329239053059065,0,0,15.8644338118022,76.2567017103199,CDKN1A;PECAM1
Bladder cancer WP2828,2/40,0.00817421097250093,0.0410568323846069,0,0,15.8644338118022,76.2567017103199,CDKN1A;CDH1
CLK1 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,SRGN;MBNL1;ZEB2;ELMO1;LYST;ARHGAP25;STX11
MAP2K3 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,LYN;TGFB1;COTL1;FURIN;FAM214B;STX11;ICAM1
IRAK3 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,SRGN;LYN;MBNL1;PECAM1;LYST;ARHGAP25;STX11
LRRK2 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,LYN;MBNL1;PECAM1;LYST;ARHGAP25;STX11;SNCA
BMX human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,HHEX;SERPINE1;PECAM1;ITGA5;TFPI;GNG11;ELK3
FLT1 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,SERPINE1;PECAM1;ITGA5;LRRC32;NID1;TFPI;GNG11
FLT3 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,SRGN;SOCS2;HHEX;MBNL1;SERPINB1;ELMO1;TSPAN2
KDR human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,PECAM1;IGF2BP3;ITGA5;LRRC32;NID1;TFPI;GNG11
ALPK2 human kinase ARCHS4 coexpression,7/299,6.91429372608428e-05,0.000916143918706167,0,0,7.71839209521671,73.9370607749482,SPARC;FHL1;TPM1;ADAM9;NEXN;MYL9;LTBP1
Proteins Involved in Thrombophilia,2/41,0.00857466901915427,0.0338320274225135,0,0,15.4568764568765,73.5583922391537,SERPINE1;TFPI
Astrocytoma,2/41,0.00857466901915427,0.0338320274225135,0,0,15.4568764568765,73.5583922391537,PDGFRA;CDKN1A
Mesangial Cell Dysfunction in Glomerulonephritis,2/41,0.00857466901915427,0.0338320274225135,0,0,15.4568764568765,73.5583922391537,SMAD2;TGFB1
Bladder cancer,2/41,0.00857466901915427,0.0451663649713413,0,0,15.4568764568765,73.5583922391537,CDKN1A;CDH1
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer,2/41,0.00857466901915427,0.0451935496538955,0,0,15.4568764568765,73.5583922391537,SMAD2;SERPINE1
HCK,2/41,0.00857466901915427,0.0455117047939727,0,0,15.4568764568765,73.5583922391537,ELMO1;PECAM1
PIK3CA activemutant 56 GSE17785,7/300,7.06059444041477e-05,0.00351264573410635,0,0,7.69165780786661,73.5199129058661,SPARC;FHL1;ILK;NEXN;ITGA5;MYL9;LTBP1
HIPK2 overexpression 28 GDS4233,7/300,7.06059444041477e-05,0.00351264573410635,0,0,7.69165780786661,73.5199129058661,FUT8;SPARC;CA2;COTL1;ELMO1;CHST2;SNCA
CDK9 knockdown 71 GSE21751,7/300,7.06059444041477e-05,0.0152508839912959,0,0,7.69165780786661,73.5199129058661,SOCS2;SERPINE1;ALDH1A1;FURIN;ITGA5;DKK1;LTBP1
Regulation of nuclear beta catenin signaling and target gene transcription Homo sapiens 1590a3b3-6195-11e5-8ac5-06603eb7f303,3/79,0.00247157131170839,0.0281141236706829,0,0,12.0582995951417,72.3847807722318,CDH1;TCF4;DKK1
Nuclear beta-catenin signaling and target gene transcription regulation,3/80,0.00256166729834767,0.0220697490319183,0,0,11.9010989010989,71.0150108838205,CDH1;TCF4;DKK1
Proteins Involved in Migraine,2/42,0.00898378124785379,0.0347372874917013,0,0,15.069696969697,71.0134515924959,TGFB1;ICAM1
Bladder cancer,2/42,0.00898378124785379,0.0467992325469593,0,0,15.069696969697,71.0134515924959,CDKN1A;CDH1
IL7R,4/127,0.000922475160809122,0.0142996674217767,0,0,10.0655487804878,70.3425854657459,SOCS2;LYN;LDHB;COTL1
RFC1,4/128,0.000949815451211713,0.0142996674217767,0,0,9.98387096774194,69.4801826887479,SPARC;TGFB1;SERPINE1;ICAM1
Cell-cell communication,4/129,0.000977721747353195,0.0129615331236944,0,0,9.9035,68.6340818582036,CDH3;CDH1;ILK;LIMS1
Graves Ophthalmopathy,2/43,0.00940148598037318,0.0358740912408977,0,0,14.7014042867701,68.6098001803698,TGFB1;ICAM1
IgE Induces Airway Smooth Muscle Cell Proliferation,2/43,0.00940148598037318,0.0358740912408977,0,0,14.7014042867701,68.6098001803698,LYN;MYL9
Growth hormone receptor signaling,2/43,0.00940148598037318,0.0478621104455362,0,0,14.7014042867701,68.6098001803698,SOCS2;LYN
Proteins Involved in Hepatocellular Carcinoma,4/130,0.00100620046375921,0.00852914477372678,0,0,9.82440476190476,67.8038560674919,PDGFRA;CDKN1A;TGFB1;ICAM1
Ovarian Cancer,4/130,0.00100620046375921,0.00852914477372678,0,0,9.82440476190476,67.8038560674919,SMAD2;PDGFRA;TGFB1;TCF4
Adipogenesis WP236,4/130,0.00100620046375921,0.0106782371637569,0,0,9.82440476190476,67.8038560674919,CDKN1A;MBNL1;TGFB1;SERPINE1
Cell-Cell communication Homo sapiens R-HSA-1500931,4/131,0.00103525801548408,0.014024439461898,0,0,9.74655511811024,66.9890927483056,CDH3;CDH1;ILK;LIMS1
Interleukin-2 signaling pathway,13/847,4.65380214061901e-06,0.000297843336999617,0,0,5.41255722694572,66.4544358898157,SRGN;LYN;SERPINE1;SLC2A3;FURIN;FAM214B;LYST;ICAM1;SOCS2;LDHB;ZEB2;CTSC;LIMS1
CagA Phosphorylation Independent Signaling,2/44,0.0098277218378831,0.0372440616595275,0,0,14.3506493506494,66.3365672878042,CDH1;ITGA5
Integrated Cancer Pathway WP1971,2/44,0.0098277218378831,0.047215794047221,0,0,14.3506493506494,66.3365672878042,SMAD2;CDKN1A
Interleukin-11 Signaling Pathway WP2332,2/44,0.0098277218378831,0.047215794047221,0,0,14.3506493506494,66.3365672878042,TGFB1;ICAM1
Adipogenesis,4/133,0.00109513528319007,0.0132154269891018,0,0,9.59447674418605,65.404371462099,CDKN1A;MBNL1;TGFB1;SERPINE1
Cell adhesion molecules (CAMs),4/133,0.00109513528319007,0.0132154269891018,0,0,9.59447674418605,65.404371462099,CDH3;CDH1;PECAM1;ICAM1
Pathways in clear cell renal cell carcinoma WP4018,3/85,0.00304257303094431,0.0240145942799533,0,0,11.172607879925,64.7458406208639,PDGFRA;LDHB;TGFB1
TGF-beta regulation of skeletal system development,3/85,0.00304257303094431,0.0252420873678342,0,0,11.172607879925,64.7458406208639,SMAD2;TGFB1;LTBP1
CagA Phosphorylation Dependent Signaling,2/45,0.0102624277553796,0.0384013425685171,0,0,14.0162085976039,64.1839452919721,LYN;ITGA5
Glycolysis and Gluconeogenesis WP534,2/45,0.0102624277553796,0.048255245402955,0,0,14.0162085976039,64.1839452919721,LDHB;SLC2A3
Colorectal cancer,3/86,0.00314494112981143,0.0266492379947179,0,0,11.0374420759963,63.5973009325631,SMAD2;CDKN1A;TGFB1
Eosinophil Activation,3/87,0.00324940449064254,0.0174505055978951,0,0,10.9054945054945,62.4806700904053,LYN;TGFB1;MYL9
Apelin signaling pathway,4/137,0.00122211802707293,0.0218623335954158,0,0,9.30404135338346,62.4037855344128,SMAD2;CDH1;SERPINE1;GNG11
Natural Killer Cell Activation through Integrins and non-ITAM-Containing Receptors,2/46,0.010705542973315,0.0395491396466416,0,0,13.6969696969697,62.1430643580292,ITGA5;ICAM1
Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4718,2/46,0.010705542973315,0.0482841836143393,0,0,13.6969696969697,62.1430643580292,FADS2;ACSL4
Envelope proteins and their potential roles in EDMD physiopathology WP4535,2/46,0.010705542973315,0.0482841836143393,0,0,13.6969696969697,62.1430643580292,SMAD2;TGFB1
LYN,5/197,0.000555563667082738,0.0125696279677469,0,0,8.15972222222222,61.1614210299254,LYN;SERPINE1;PECAM1;PAG1;SNCA
Focal Adhesion WP306,5/198,0.000568470902608396,0.00903962626255245,0,0,8.11703265071141,60.6550169852308,PDGFRA;ITGB5;ILK;ITGA5;MYL9
Hypertrophic Cardiomyopathy,3/89,0.00346467159944783,0.0181859819581006,0,0,10.6508050089445,60.3382740873227,SMAD2;TGFB1;TPM1
Pancreatic adenocarcinoma pathway WP4263,3/89,0.00346467159944783,0.025523080782599,0,0,10.6508050089445,60.3382740873227,SMAD2;CDKN1A;TGFB1
CTNNB1,7/337,0.000145500322238618,0.00438925972086498,0,0,6.81639344262295,60.2251008576703,SMAD2;LDHB;CDH3;CDH1;PECAM1;TCF4;SNCA
Tubular Cell Dysfunction in Progressive Diabetic Nephropathy,2/47,0.011157007032523,0.0406985162192664,0,0,13.3919191919192,60.2058843153931,SMAD2;TGFB1
Genes with Mutations in Cancer-Associated Evading of Growth Suppressors,2/47,0.011157007032523,0.0406985162192664,0,0,13.3919191919192,60.2058843153931,SMAD2;CDH1
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534,2/47,0.011157007032523,0.0493139710837519,0,0,13.3919191919192,60.2058843153931,ITGB5;CDH1
IL-2/STAT5 Signaling,5/199,0.000581602357425421,0.00232034610763921,0,0,8.07478317787596,60.1549026307567,SOCS2;PHTF2;CA2;SLC2A3;FURIN
Hypoxia,5/200,0.000594960540420309,0.00232034610763921,0,0,8.03296703296703,59.6609704498661,CDKN1A;SERPINE1;SLC2A3;TGFBI;CHST2
Proteins Involved in Ulcerative Colitis,4/141,0.00135908006250068,0.0106522491385188,0,0,9.03056569343066,59.6102876241675,TGFB1;CA2;CDH1;ICAM1
XRCC6,4/141,0.00135908006250068,0.0175709636651874,0,0,9.03056569343066,59.6102876241675,CDKN1A;PECAM1;TCF4;CLU
Focal adhesion,5/201,0.000608547970523006,0.0153005404064371,0,0,7.99157758341432,59.1731152821144,PDGFRA;ITGB5;ILK;ITGA5;MYL9
Bone Loss in Osteoporosis,2/48,0.0116167597830402,0.0418491967339335,0,0,13.1001317523057,58.3651010297135,SMAD2;DKK1
Glioblastoma, Primary,2/48,0.0116167597830402,0.0418491967339335,0,0,13.1001317523057,58.3651010297135,PDGFRA;CDKN1A
PAK1,2/48,0.0116167597830402,0.0475340077458192,0,0,13.1001317523057,58.3651010297135,ILK;MYL9
Differentiation Pathway WP2848,2/48,0.0116167597830402,0.0493854415527579,0,0,13.1001317523057,58.3651010297135,TGFB1;DKK1
CDH2 Activation Promotes Cancer Cell Migration and Survival,2/49,0.0120847413708695,0.0427387194823434,0,0,12.8207607994842,56.6140651039983,PDGFRA;ZEB2
Cardiomyocyte Dysfunction,2/49,0.0120847413708695,0.0427387194823434,0,0,12.8207607994842,56.6140651039983,SMAD2;TPM1
Mesangial Cell Dysfunction in Diabetic Nephropathy,2/49,0.0120847413708695,0.0427387194823434,0,0,12.8207607994842,56.6140651039983,SMAD2;TGFB1
Hepatitis C and Hepatocellular Carcinoma WP3646,2/49,0.0120847413708695,0.0494579230178178,0,0,12.8207607994842,56.6140651039983,CDKN1A;TGFB1
IL-3 signaling pathway WP286,2/49,0.0120847413708695,0.0494579230178178,0,0,12.8207607994842,56.6140651039983,LYN;TGFB1
FYN,8/433,0.000107348508139888,0.00388601599466393,0,0,6.1198431372549,55.9318775410155,LYN;LDHB;CDH1;TGFB1I1;SERPINE1;PECAM1;PAG1;SNCA
Cell surface interactions at the vascular wall,3/94,0.00404044054992489,0.0298663261473462,0,0,10.0630600169062,55.4615645340955,LYN;PECAM1;ITGA5
TGF-beta signaling pathway,3/94,0.00404044054992489,0.0309623269868304,0,0,10.0630600169062,55.4615645340955,SMAD2;TGFB1;LTBP1
Cell adhesion molecules,4/148,0.00162400640247257,0.0218671747331404,0,0,8.58854166666667,55.1629929551726,CDH3;CDH1;PECAM1;ICAM1
Proteins Involved in Endometrial Cancer,2/50,0.0125608922452036,0.0433649851322504,0,0,12.5530303030303,54.9467110196934,CDH3;CDH1
Glioblastoma, Secondary,2/50,0.0125608922452036,0.0433649851322504,0,0,12.5530303030303,54.9467110196934,PDGFRA;CDKN1A
Podocyte Dysfunction in Glomerulonephritis,2/50,0.0125608922452036,0.0433649851322504,0,0,12.5530303030303,54.9467110196934,SMAD2;TGFB1
Photodynamic therapy-induced AP-1 survival signaling. WP3611,2/50,0.0125608922452036,0.0495706640391069,0,0,12.5530303030303,54.9467110196934,PDGFRA;CDKN1A
JUN,5/211,0.000757592017967769,0.0137124155252166,0,0,7.59978425026969,54.607227955229,SMAD2;CDKN1A;HHEX;TPM1;TCF4
Gastric cancer,4/149,0.00166457754412721,0.0218671747331404,0,0,8.52887931034483,54.5693384163807,SMAD2;CDKN1A;TGFB1;CDH1
CSNK2A1,6/286,0.000422359973131812,0.00971427938203167,0,0,6.79216589861751,52.7727693702528,HHEX;CDH1;FURIN;TCF4;TFPI;SNCA
Peutz-Jeghers Syndrome,2/52,0.0135374651522263,0.0461866458134781,0,0,12.049696969697,51.8413418764071,SMAD2;CDKN1A
Alzheimer disease-presenilin pathway Homo sapiens P00004,3/99,0.00467117955904515,0.0389264963253762,0,0,9.53653846153846,51.1763426824149,CDH3;CDH1;FURIN
Cellular senescence,4/156,0.00196853387995931,0.0218671747331404,0,0,8.13322368421053,50.6737755597978,SMAD2;CDKN1A;TGFB1;SERPINE1
Proteins Involved in Osteoporosis,3/100,0.00480405471030925,0.0222908138558349,0,0,9.43774781919112,50.3814818655157,TGFB1;DKK1;ICAM1
Integrin-mediated cell adhesion,3/100,0.00480405471030925,0.0331110232341314,0,0,9.43774781919112,50.3814818655157,ITGB5;ILK;ITGA5
CXCR4-mediated signaling events Homo sapiens 46a5529b-6191-11e5-8ac5-06603eb7f303,3/100,0.00480405471030925,0.0361372769319662,0,0,9.43774781919112,50.3814818655157,LYN;ITGA5;PAG1
UV Response Up,4/158,0.00206198258267594,0.0073106655203965,0,0,8.02678571428571,49.6383439184849,LYN;CA2;FURIN;ICAM1
Integrin-mediated Cell Adhesion WP185,3/101,0.00493919874181774,0.0330776643012642,0,0,9.34097331240188,49.6057259908742,ITGB5;ILK;ITGA5
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733,3/101,0.00493919874181774,0.0426165403191629,0,0,9.34097331240188,49.6057259908742,LYN;PECAM1;ITGA5
STK17B human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,SRGN;MBNL1;LYST;ARHGAP25;STX11;PAG1
MAP3K3 human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;TGFB1;COTL1;PECAM1;ARHGAP25;STX11
MAP3K5 human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;MBNL1;ST3GAL6;LYST;ARHGAP25;STX11
ACVRL1 human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,SERPINE1;PECAM1;ITGA5;LRRC32;NID1;GNG11
RIPK1 human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;CDKN1A;TGFB1;FURIN;STX11;ICAM1
BTK human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;HHEX;MBNL1;TGFB1;ARHGAP25;STX11
JAK1 human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;MBNL1;TGFB1;PECAM1;LYST;ARHGAP25
SYK human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;TGFB1;COTL1;PECAM1;ARHGAP25;STX11
PXK human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,SRGN;SOCS2;MBNL1;ELMO1;LYST;ARHGAP25
PIK3CG human kinase ARCHS4 coexpression,6/299,0.000534030141045295,0.00485204528149726,0,0,6.48651326654189,48.8762554759285,LYN;MBNL1;PECAM1;LYST;ARHGAP25;STX11
AURKA druginhibition 196 GSE57810,6/300,0.000543487820899723,0.021630815271809,0,0,6.4641211323239,48.5940516872336,CDKN1A;HHEX;SPARC;COTL1;ITGA5;FAM214B
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932,6/303,0.000572646007582508,0.00903962626255245,0,0,6.39784946236559,47.761499762194,PDGFRA;CDKN1A;ITGB5;SLC2A3;ITGA5;GNG11
JAK-STAT signaling pathway,4/162,0.00225801077712532,0.0218671747331404,0,0,7.82199367088608,47.6615275130238,SOCS2;PDGFRA;CDKN1A;FHL1
Hippo signaling pathway,4/163,0.00230895633828191,0.0218671747331404,0,0,7.77240566037736,47.1859612109362,SMAD2;TGFB1;CDH1;SERPINE1
Disease,10/674,8.80236485796606e-05,0.00258742702409462,0,0,5.00311591192356,46.7186213183168,LDHB;CDKN1A;TGFB1;AP1S2;ELMO1;IGF2BP3;TGFBI;STX11;PAG1;SNCA
Focal adhesion,5/233,0.00117994883831266,0.0132154269891018,0,0,6.85881370091896,46.2440712382647,PDGFRA;ITGB5;ILK;ITGA5;MYL9
Cell Cycle Overiew,3/107,0.00579830974551231,0.0250971615850533,0,0,8.79940828402367,45.3186142293756,SMAD2;CDKN1A;TGFB1
PTPN11,4/168,0.00257562410103434,0.0291367476429509,0,0,7.53353658536585,44.9124093704465,LYN;PDGFRA;PECAM1;PAG1
HIF-1 signaling pathway,3/109,0.00610330611995021,0.0393034007646898,0,0,8.63251088534107,44.0165226978655,LDHB;CDKN1A;SERPINE1
PRKCD,4/173,0.00286275319276323,0.0300007911651856,0,0,7.30880177514793,42.8001346195539,LYN;PDGFRA;SMPD1;ADAM9
Genes with Mutations in Cancer-Associated Sustaining of Proliferative Signaling,3/112,0.00657853001108299,0.0277906171874557,0,0,8.39364855328158,42.1692199614755,LYN;PDGFRA;CDKN1A
ERBB2,4/175,0.00298350409377537,0.0300007911651856,0,0,7.22258771929825,41.996868787413,LYN;CDH1;ITGA5;TNS3
APP,5/247,0.0015268609585078,0.0184241222326608,0,0,6.45743145743146,41.8734810565664,TGFB1;SERPINE1;NID1;CLU;SNCA
Leukocyte transendothelial migration,3/114,0.00690727228046358,0.0393034007646898,0,0,8.24158004158004,41.003348054161,PECAM1;MYL9;ICAM1
SRC,8/513,0.000339751479588458,0.00878500254364442,0,0,5.12924092409241,40.9687662854749,LYN;PDGFRA;ITGB5;CDH1;PECAM1;TNS3;PAG1;SNCA
CXCR4 signaling pathway,3/116,0.00724563744517608,0.0426444807258606,0,0,8.09489448604493,39.8864246723165,LYN;ITGA5;PAG1
Leukocyte transendothelial migration,3/117,0.00741844968431241,0.0426444807258606,0,0,8.02348178137652,39.3454310599991,PECAM1;MYL9;ICAM1
Cell cycle WP179,3/120,0.0079515021759071,0.0408670228110574,0,0,7.81656804733728,37.788372914242,SMAD2;CDKN1A;TGFB1
FSH regulation of apoptosis,5/263,0.0020094957775701,0.0182732147918589,0,0,6.05204872646733,37.5824445721222,ITGB5;TPM1;ILK;CLU;DKK1
Multiple Myeloma,3/121,0.00813408429067988,0.0329239053059065,0,0,7.74993481095176,37.2903001735092,CDKN1A;DKK1;ICAM1
Lysosome,3/121,0.00813408429067988,0.0444398751490803,0,0,7.74993481095176,37.2903001735092,SMPD1;AP1S2;CTSC
Notch signaling pathway,3/121,0.00813408429067988,0.0444398751490803,0,0,7.74993481095176,37.2903001735092,CDKN1A;FHL1;FURIN
Signaling by PDGF,3/122,0.00831912799025107,0.044903245055813,0,0,7.68442146089205,36.8022146506726,PDGFRA;CDKN1A;FURIN
Cell cycle,3/124,0.00869662928019615,0.0451663649713413,0,0,7.55664335664336,35.8549107741969,SMAD2;CDKN1A;TGFB1
Kaposi sarcoma-associated herpesvirus infection,4/193,0.00423087697956689,0.0309623269868304,0,0,6.52876984126984,35.6819860300802,LYN;CDKN1A;GNG11;ICAM1
Developmental Biology Homo sapiens R-HSA-1266738,10/786,0.000306277602263666,0.00539781267187339,0,0,4.25613224315677,34.436445442759,LYN;SMAD2;PDGFRA;HHEX;TGFB1;FURIN;TCF4;ITGA5;DKK1;MYL9
CSNK2A1,8/564,0.0006357215401951,0.0127850665305903,0,0,4.64652278177458,34.2018921959983,LYN;CDKN1A;HHEX;CDH1;FURIN;TCF4;TFPI;SNCA
TGF-beta regulation of extracellular matrix,8/565,0.000643126541223696,0.0096040230156072,0,0,4.63794135248354,34.0850150661979,PDGFRA;TGFB1;SERPINE1;LCN2;TGFBI;TFPI;DKK1;CTSC
Lysosome,3/128,0.00948148257482798,0.045244956744399,0,0,7.31335384615385,34.0686342236006,SMPD1;AP1S2;CTSC
Relaxin signaling pathway,3/129,0.00968395364050889,0.045244956744399,0,0,7.25494505494505,33.6432480760434,SMAD2;TGFB1;GNG11
mTORC1 Signaling,4/200,0.00479860511898462,0.0133675428314572,0,0,6.29336734693878,33.6029944353692,FADS2;CDKN1A;SLC2A3;CTSC
EGFR,7/467,0.0010270479363707,0.0142996674217767,0,0,4.8575908766928,33.4254066927255,LYN;CDH1;TPM1;ITGA5;MYL9;PAG1;ICAM1
INSR,4/202,0.00496977013617764,0.0473435997183239,0,0,6.22916666666667,33.0418776119284,SOCS2;LYN;SMAD2;PAG1
Diseases of signal transduction Homo sapiens R-HSA-5663202,5/288,0.00297497889613947,0.0305116972553698,0,0,5.51040439733019,32.0568786078138,SMAD2;PDGFRA;CDKN1A;TGFB1;DKK1
GRK3 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;ELMO1;LYST;STX11
STK38 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;TGFB1;COTL1;ARHGAP25
PIM1 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;FURIN;ARHGAP25;STX11
PIM3 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;FURIN;STX11;ICAM1
SNRK human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;PECAM1;LYST;ARHGAP25
CDK6 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,HHEX;MBNL1;SERPINB1;ELMO1;ELK3
MAPK14 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;LYST;ARHGAP25;STX11
MAP4K2 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;TGFB1;ELMO1;ARHGAP25
STK10 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;COTL1;ARHGAP25;STX11
STK4 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;LYST;ARHGAP25;STX11
STRADB human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;LYST;ARHGAP25;SNCA
LIMK1 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,TGFB1;ITGB5;FURIN;TGFBI;TNS3
RIPK2 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,SRGN;LYN;SERPINB1;STX11;ICAM1
RIPK3 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;COTL1;ARHGAP25;STX11
FGR human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;COTL1;ARHGAP25;STX11
FLT4 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,PECAM1;FURIN;ITGA5;LRRC32;NID1
HCK human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;TGFB1;COTL1;ARHGAP25;STX11
JAK2 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;LYST;ARHGAP25;STX11
PTK7 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,ITGB5;EMILIN1;NID1;MYL9;LTBP1
BMP2K human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;ABCC4;MBNL1;LYST;LIMS1
ERN1 human kinase ARCHS4 coexpression,5/299,0.00349160335736487,0.0191436184076212,0,0,5.30126336248785,29.9913367774618,LYN;MBNL1;TGFB1;ARHGAP25;STX11
Adaptive immune system,8/606,0.00101261977528863,0.0129615331236944,0,0,4.3108138238573,29.7239858531448,LYN;CDKN1A;ITGB5;CDH1;AP1S2;CTSC;PAG1;ICAM1
Regulation of actin cytoskeleton,4/218,0.00648887765476451,0.0393034007646898,0,0,5.75876168224299,29.0107161882791,PDGFRA;ITGB5;ITGA5;MYL9
Human T-cell leukemia virus 1 infection,4/219,0.00659294540293304,0.0393034007646898,0,0,5.73168604651163,28.7831235207545,SMAD2;CDKN1A;TGFB1;ICAM1
