Geneid	Br53_CTC_1
LOC284561	0
TRNAH9	0
LOC101929325	0
TRNAH7	0
TRNAQ3	0
MIR5087	0
LOC102724893	0
RNVU1-10	0
MIR6077-2	0
RP6-206I17.2	28
RNVU1-3	0
LINC01138	32
PPIAL4G	0
TRNAN5-2	0
NBPF14	2
LOC100996763	7
NUDT4P1	0
LOC100996517	0
PDE4DIP	21
LOC101929787	0
NBPF9	3
LOC101060398	0
LOC101929790	0
LOC102723348	0
LOC730257	0
LOC653513	0
LOC100996761	0
LOC102723367	0
LOC100996716	0
LOC100996717	0
LOC102723816	0
NBPF19	20
TRNAN-GUU-6	0
PPIAL4C	0
LOC102723863	0
LOC642441	0
LINC00869	0
TRNAN22-2	0
LOC101927520	0
FAM231D	0
TRNAV22	0
LOC102723955	0
TRNAN8	0
HIST2H2BF	0
FCGR1A	0
LOC101927767	0
HIST2H3D	0
HIST2H4A	0
HIST2H3C	0
HIST2H2AA3	0
HIST2H2BC	0
HIST2H2AA4	0
HIST2H3A	0
HIST2H4B	0
HIST2H2BE	89
HIST2H2AC	0
HIST2H2AB	0
BOLA1	32
SV2A	0
SF3B4	195
MTMR11	221
OTUD7B	33
VPS45	132
PLEKHO1	0
ANP32E	20
CA14	0
APH1A	557
C1orf54	2
C1orf51	0
MRPS21	223
PRPF3	68
RPRD2	145
TARS2	22
MIR6878	0
ECM1	28
LINC00568	0
ADAMTSL4	0
MIR4257	0
ADAMTSL4-AS1	8
MCL1	292
ENSA	217
LOC102724012	0
GOLPH3L	112
HORMAD1	0
CTSS	177
CTSK	5
ARNT	97
LOC100996521	0
SETDB1	0
CERS2	290
ANXA9	0
FAM63A	57
PRUNE	43
BNIPL	0
C1orf56	94
CDC42SE1	214
MLLT11	0
GABPB2	26
SEMA6C	6
TNFAIP8L2	0
TNFAIP8L2-SCNM1	12
LYSMD1	2
SCNM1	12
TMOD4	0
VPS72	108
PIP5K1A	369
PSMD4	338
LOC100507670	6
ZNF687	99
PI4KB	343
RFX5	451
LOC101927886	5
SELENBP1	0
PSMB4	579
POGZ	30
CGN	43
TUFT1	249
MIR554	0
SNX27	75
CELF3	0
RIIAD1	0
MRPL9	86
OAZ3	18
TDRKH	38
LOC101927929	0
LINGO4	0
RORC	150
C2CD4D	0
LOC100132111	0
THEM5	9
THEM4	58
S100A10	974
NBPF18P	0
S100A11	1060
LOC101927949	0
LOC100131107	0
TCHHL1	0
TCHH	0
RPTN	0
HRNR	0
FLG	0
FLG-AS1	0
FLG2	0
CRNN	0
LCE5A	0
CRCT1	0
LCE3E	0
LCE3D	0
LCE3C	0
LCE3B	0
LCE3A	0
LCE2D	0
LCE2C	0
LCE2B	0
LCE2A	0
LCE4A	0
C1orf68	0
KPRP	0
LCE1F	0
LCE1E	0
LCE1D	0
LCE1C	0
LCE1B	0
LCE1A	0
LCE6A	0
SMCP	0
IVL	0
LOC101927988	0
SPRR4	0
SPRR1A	0
SPRR3	0
SPRR1B	0
SPRR2D	0
SPRR2A	0
SPRR2B	0
SPRR2E	0
SPRR2F	0
SPRR2C	0
SPRR2G	0
RP1-140J1.1	0
LELP1	0
PRR9	0
LOR	0
PGLYRP3	0
PGLYRP4	0
S100A9	0
S100A12	0
S100A8	0
S100A7A	0
S100A7L2	0
S100A7	0
S100A6	5039
S100A5	0
S100A4	0
S100A3	0
S100A2	0
S100A16	358
S100A14	434
S100A13	522
S100A1	14
CHTOP	212
SNAPIN	200
ILF2	325
TRNAM3	0
NPR1	0
MIR8083	0
INTS3	110
SLC27A3	5
GATAD2B	46
LOC101928059	5
DENND4B	77
CRTC2	34
SLC39A1	384
MIR6737	2
CREB3L4	37
JTB	439
RAB13	9
RPS27	114
NUP210L	0
MIR5698	0
TPM3	437
MIR190B	0
C1orf189	0
C1orf43	846
UBAP2L	214
HAX1	85
AQP10	0
ATP8B2	0
LOC101928101	0
IL6R	0
SHE	0
TDRD10	0
UBE2Q1	9
CHRNB2	0
ADAR	418
KCNN3	0
PMVK	65
PBXIP1	152
PYGO2	74
LOC101928120	35
SHC1	305
CKS1B	14
MIR4258	0
FLAD1	262
LENEP	0
ZBTB7B	6
DCST2	2
DCST1	0
RP11-307C12.11	0
ADAM15	298
EFNA4	0
EFNA3	4
EFNA1	1499
SLC50A1	129
DPM3	48
KRTCAP2	225
TRIM46	66
MUC1	239
MIR92B	0
THBS3	223
MTX1	80
GBAP1	0
GBA	149
FAM189B	8
SCAMP3	112
CLK2	0
HCN3	38
PKLR	5
FDPS	231
RUSC1-AS1	40
RUSC1	95
ASH1L	217
MIR555	0
POU5F1P4	0
ASH1L-AS1	7
MSTO1	21
YY1AP1	113
DAP3	87
MSTO2P	1
GON4L	57
SYT11	0
RIT1	215
KIAA0907	31
SNORA42	0
SCARNA4	0
RXFP4	0
ARHGEF2	16
MIR6738	0
SSR2	190
UBQLN4	10
LAMTOR2	230
RAB25	277
MEX3A	0
LMNA	984
SEMA4A	0
SLC25A44	104
PMF1-BGLAP	82
PMF1	130
BGLAP	0
PAQR6	0
SMG5	101
TMEM79	149
C1orf85	67
VHLL	0
CCT3	966
TSACC	0
RHBG	0
C1orf61	8
MIR9-1	0
MEF2D	253
LOC102724180	0
IQGAP3	0
TTC24	0
APOA1BP	177
GPATCH4	23
LOC101928177	0
HAPLN2	0
BCAN	170
NES	4
CRABP2	644
ISG20L2	67
RRNAD1	5
MRPL24	183
HDGF	204
LOC102724206	0
PRCC	76
SH2D2A	0
NTRK1	0
INSRR	0
PEAR1	0
LRRC71	0
ARHGEF11	49
MIR765	0
LOC102724222	0
ETV3L	0
ETV3	63
CYCSP52	0
RP11-85G21.2	0
FCRL5	0
FCRL4	0
FCRL3	0
FCRL2	0
FCRL1	0
CD5L	0
KIRREL	0
RP11-404O13.1	0
CD1D	0
CD1A	0
CD1C	0
CD1B	0
CD1E	0
OR10T2	0
OR10K2	0
OR10K1	0
OR10R2	0
OR6Y1	0
OR6P1	0
OR10X1	0
OR10Z1	0
SPTA1	0
OR6K2	0
OR6K3	0
OR6K6	0
OR6N1	0
OR6N2	0
MNDA	0
PYHIN1	0
IFI16	0
AIM2	0
LOC102724240	0
TRNAR16	0
CADM3	0
LOC100131825	0
DARC	0
FCER1A	0
OR10J3	0
OR10J1	0
OR10J5	0
APCS	0
CRP	0
LOC101928264	0
DUSP23	52
FCRL6	0
SLAMF8	0
C1orf204	0
VSIG8	0
CCDC19	0
TAGLN2	2685
IGSF9	0
SLAMF9	0
LINC01133	0
PIGM	72
KCNJ10	0
KCNJ9	0
IGSF8	35
ATP1A2	0
ATP1A4	15
CASQ1	13
RP11-536C5.7	24
PEA15	196
DCAF8	164
PEX19	166
LOC101928319	6
COPA	478
SUMO1P3	16
NCSTN	282
NHLH1	0
VANGL2	0
SLAMF6	0
CD84	0
SLAMF1	0
CD48	0
SLAMF7	0
LY9	0
CD244	0
ITLN1	0
RP11-544M22.1	0
ITLN2	0
F11R	309
TSTD1	144
USF1	28
ARHGAP30	38
PVRL4	809
KLHDC9	11
PFDN2	53
NIT1	65
DEDD	136
UFC1	288
USP21	21
PPOX	42
B4GALT3	157
ADAMTS4	0
NDUFS2	412
FCER1G	0
APOA2	0
TOMM40L	14
MIR5187	0
NR1I3	0
PCP4L1	0
MPZ	0
SDHC	104
C1orf192	4
TRNAV29	0
TRNAE23	0
TRNAN32	0
TRNAG7	0
TRNAD18	0
TRNAL38	0
TRNAG30	0
TRNAE13	0
TRNAG24	0
TRNAD11	0
TRNAL5	0
TRNAG23	0
TRNAE22	0
TRNAG13	0
TRNAD13	0
TRNAL30	0
TRNAG21	0
TRNAE18	0
TRNAG17	0
TRNAD6	0
TRNAL35	0
TRNAG15	0
TRNAE5	0
TRNAG9	0
TRNAD5	0
TRNAL14	0
TRNAG25	0
FCGR2A	0
TRNAG31	0
HSPA6	38
TRNAL6	0
TRNAG8	0
TRNAN14	0
FCGR3A	0
FCGR2C	0
HSPA7	0
TRNAL3	0
FCGR3B	0
FCGR2B	0
RPL31P11	1
FCRLA	0
FCRLB	0
DUSP12	83
LOC102724329	0
ATF6	89
OLFML2B	0
NOS1AP	5
MIR4654	0
MIR556	0
C1orf111	0
C1orf226	40
SH2D1B	0
UHMK1	291
LOC102724358	0
UAP1	4
DDR2	0
HSD17B7	19
C1orf110	0
RGS4	0
RGS5	1
RP11-267N12.1	1
NUF2	0
LOC100422212	0
PBX1	186
LOC102724387	28
RP11-506O24.1	0
LMX1A	0
RXRG	0
RP11-280O1.2	0
LRRC52	0
MGST3	264
ALDH9A1	247
LOC440700	0
TMCO1	283
RP11-466F5.8	0
UCK2	57
MIR3658	2
FAM78B	0
MIR921	0
FMO9P	0
POGK	140
TADA1	34
LOC101928459	0
ILDR2	13
MAEL	0
GPA33	5
DUSP27	0
LOC101928484	0
POU2F1	16
CD247	0
LOC101928512	0
CREG1	144
LOC102724466	0
RCSD1	0
TRNAP11	0
TRNAP4	0
MPZL1	404
ADCY10	0
MPC2	253
DCAF6	166
MIR1255B2	0
GPR161	0
TIPRL	52
SFT2D2	56
ANKRD36BP1	0
TBX19	0
MIR557	0
RP5-968D22.1	0
RP5-968D22.3	0
XCL2	0
XCL1	0
DPT	0
LINC00626	0
LINC00970	0
LOC101928596	0
ATP1B1	121
NME7	96
BLZF1	185
CCDC181	0
SLC19A2	185
F5	0
SELP	0
SELL	0
SELE	0
LOC101928628	0
METTL18	125
C1orf112	2
SCYL3	33
KIFAP3	0
METTL11B	0
MIR3119-1	0
MIR3119-2	0
LINC01142	0
RP11-576I22.2	0
GORAB	29
PRRX1	9
MROH9	0
FMO3	0
MIR1295A	0
MIR1295B	0
FMO6P	0
FMO2	0
FMO1	0
FMO4	0
TOP1P1	5
PRRC2C	351
MYOC	0
VAMP4	17
METTL13	143
DNM3	0
DNM3OS	8
MIR214	0
MIR3120	0
MIR199A2	3
LOC102724541	13
LOC102724528	6
C1orf105	0
PIGC	159
SUCO	96
FASLG	0
TNFSF18	0
TNFSF4	0
LOC100506023	0
LOC102724568	0
LOC101928673	0
PRDX6	244
SLC9C2	0
ANKRD45	0
LOC730159	0
KLHL20	0
CENPL	0
DARS2	117
GAS5-AS1	23
GAS5	197
SNORD81	3
SNORD47	12
SNORD80	5
SNORD79	2
SNORD78	0
SNORD44	1
SNORD77	0
SNORD76	0
SNORD75	0
SNORD74	0
ZBTB37	0
SERPINC1	0
RC3H1	105
LOC102724601	0
RABGAP1L	64
GPR52	0
RP1-102G20.5	0
LOC102724578	0
CACYBP	144
MRPS14	83
TNN	0
KIAA0040	845
TNR	0
LOC101928727	0
RP11-222A5.1	0
RFWD2	98
SCARNA3	0
PAPPA2	0
LOC102724649	0
ASTN1	0
MIR488	0
BRINP2	0
LOC102724661	0
RP11-63B19.1	0
SEC16B	0
LOC730102	0
RASAL2-AS1	0
RASAL2	0
LINC00083	0
LOC101928866	0
TEX35	0
C1orf220	0
MIR4424	0
LOC646976	16
RALGPS2	168
ANGPTL1	0
LOC102724754	0
FAM20B	47
TOR3A	191
ABL2	43
SOAT1	0
AXDND1	0
NPHS2	0
TDRD5	0
FAM163A	0
TOR1AIP2	183
TOR1AIP1	167
LOC101928933	0
CEP350	72
QSOX1	248
FLJ23867	26
LHX4	0
RP5-1180C10.2	0
ACBD6	99
MIR3121	0
XPR1	106
KIAA1614	4
LOC102724791	0
STX6	54
MR1	28
IER5	40
RP11-540K16.1	0
GM140	0
CACNA1E	0
ZNF648	0
GS1-122H1.2	0
GLUL	1523
TEDDM1	0
LINC00272	0
RGSL1	0
RNASEL	0
RGS16	77
LOC284648	0
RGS8	0
NPL	0
DHX9	696
SHCBP1L	0
LAMC1	130
LAMC2	623
NMNAT2	0
SMG7-AS1	0
SMG7	39
NCF2	0
ARPC5	329
RGL1	3
APOBEC4	0
COLGALT2	2
TSEN15	34
LOC102724830	0
LOC102724846	0
C1orf21	109
LOC102724857	0
LOC101929044	0
EDEM3	156
FAM129A	1
LOC101929069	0
RNF2	1
TRMT1L	37
SWT1	27
IVNS1ABP	0
LOC102724641	0
GS1-279B7.1	0
LOC102724897	0
GS1-204I12.1	0
HMCN1	0
PRG4	1
TPR	145
C1orf27	36
OCLM	2
LOC102724919	0
PDC	0
PTGS2	0
PLA2G4A	0
LOC101929766	0
BRINP3	0
RP11-547I7.2	0
RP11-463J7.2	0
RGS18	0
RGS21	0
RGS1	0
RGS13	0
MIR4426	103
RGS2	0
LOC102724954	0
UCHL5	69
TROVE2	195
GLRX2	0
CDC73	76
LOC101929160	0
MIR1278	0
B3GALT2	0
LOC101929184	0
LOC102723336	0
KCNT2	0
MIR4735	0
CFH	0
CFHR3	0
CFHR1	0
CFHR4	0
CFHR2	0
CFHR5	0
F13B	0
ASPM	0
ZBTB41	17
CRB1	0
DENND1B	6
C1orf53	0
LHX9	0
NEK7	90
ATP6V1G3	0
PTPRC	0
MIR181A1HG	0
MIR181B1	0
MIR181A1	0
FLJ43585	0
NR5A2	0
LINC00862	0
ZNF281	49
KIF14	0
DDX59	15
RP11-92G12.3	0
CAMSAP2	0
GPR25	0
C1orf106	0
MROH3P	0
KIF21B	0
LOC101929305	0
CACNA1S	0
ASCL5	0
TMEM9	313
IGFN1	0
PKP1	0
LOC101929326	0
TNNT2	0
LAD1	1
LOC101929343	0
TNNI1	0
LOC101929367	0
PHLDA3	0
CSRP1	54
RPS10P7	0
NAV1	128
IPO9-AS1	5
MIR5191	0
MIR1231	0
IPO9	85
MIR6739	0
SHISA4	5
LMOD1	0
TIMM17A	121
RNPEP	189
LOC102723465	24
MIR6740	1
ELF3	508
GPR37L1	34
ARL8A	19
PTPN7	4
PTPRVP	0
LGR6	0
LOC101929388	0
UBE2T	55
PPP1R12B	1
SYT2	0
LOC101926929	0
KDM5B	189
PCAT6	15
LOC102723494	0
LOC641515	0
RP11-480I12.7	0
RABIF	64
KLHL12	65
ADIPOR1	366
CYB5R1	135
LOC100506747	0
TMEM183A	5
PPFIA4	0
MYOG	0
ADORA1	15
MYBPH	0
CHI3L1	68
CHIT1	0
RP11-134P9.3	0
LINC01136	7
BTG2	734
FMOD	0
LOC102723529	0
PRELP	0
OPTC	0
ATP2B4	69
SNORA77	0
LINC00260	1
LOC102723543	0
LAX1	0
ZC3H11A	93
ZBED6	95
SNRPE	70
LINC00303	0
SOX13	0
ETNK2	0
LOC101929441	0
REN	0
KISS1	0
GOLT1A	0
PLEKHA6	218
LINC00628	0
PPP1R15B	242
PIK3C2B	7
TRNAK16	0
TRNAK34	0
MDM4	295
LRRN2	19
NFASC	0
CNTN2	0
TMEM81	0
RBBP5	22
DSTYK	171
TMCC2	14
LOC101929459	0
NUAK2	0
KLHDC8A	0
LOC102724743	0
LEMD1-AS1	0
LEMD1	0
BLACAT1	0
MIR135B	0
RP11-576D8.4	0
TRNAK11	0
CDK18	398
LOC284578	0
MFSD4	0
ELK4	79
SLC45A3	0
NUCKS1	113
RAB7L1	51
SLC41A1	0
LOC101059976	0
PM20D1	0
LOC284581	0
SLC26A9	6
RAB7B	0
CTSE	0
C1orf186	0
LOC100505650	0
AVPR1B	0
FAM72A	0
SRGAP2	108
IKBKE	30
MIR6769B	1
RASSF5	6
EIF2D	102
DYRK3	0
MAPKAPK2	36
IL10	0
IL19	0
IL20	1
IL24	0
FAIM3	26
PIGR	0
FCAMR	0
C1orf116	0
YOD1	11
PFKFB2	0
C4BPB	0
C4BPA	0
CD55	29
LOC101929363	0
CR2	0
CR1	0
CR1L	0
CD46	859
MIR29C	0
MIR29B2	0
LOC101929385	0
LOC148696	0
CD34	0
PLXNA2	0
LOC100509303	0
LOC101929476	0
MIR205HG	0
MIR205	0
CAMK1G	1
LAMB3	53
MIR4260	1
LOC101930114	0
G0S2	0
HSD11B1	0
TRAF3IP3	0
C1orf74	0
IRF6	343
DIEXF	122
SYT14	0
SERTAD4-AS1	0
SERTAD4	0
HHAT	0
KCNH1	0
KCNH1-IT1	0
RCOR3	72
TRAF5	57
LINC00467	11
RD3	0
SLC30A1	0
NEK2	0
RP11-122M14.1	0
LPGAT1	37
LOC102723727	0
INTS7	48
DTL	0
RPL21P28	0
MIR3122	0
RP11-15I11.3	0
PPP2R5A	60
SNORA16B	0
TMEM206	0
NENF	15
RP11-61J19.3	0
ATF3	416
FAM71A	0
LOC102723761	0
BATF3	0
NSL1	104
TATDN3	0
C1orf227	0
FLVCR1-AS1	0
FLVCR1	0
VASH2	0
ANGEL2	31
RPS6KC1	87
PROX1-AS1	0
LINC00538	0
PROX1	0
LOC102723802	0
SMYD2	63
PTPN14	69
CENPF	0
KCNK2	0
LOC101929612	0
KCTD3	43
USH2A	0
LOC102723833	0
ESRRG	0
GPATCH2	68
SPATA17	3
LINC00210	0
RP11-152L7.2	0
RRP15	76
RP11-224O19.2	3
TGFB2	16
RP11-135J2.4	0
LYPLAL1	98
LOC101929666	0
LOC101929648	5
LOC102723886	0
LOC101929713	0
LOC101929689	0
SLC30A10	0
EPRS	246
BPNT1	44
IARS2	356
MIR215	0
MIR194-1	0
RAB3GAP2	154
MIR664	0
SNORA36B	0
AURKAPS1	10
MARK1	0
C1orf115	35
MARC2	0
MARC1	0
LOC101930644	0
RP11-295M18.2	0
HLX-AS1	0
HLX	0
LOC101929750	0
C1orf140	0
DUSP10	836
RP11-191N8.2	0
TRNAT19	0
LOC101926901	0
LOC102723986	0
HHIPL2	54
TAF1A	2
LOC100506161	15
MIA3	83
AIDA	10
BROX	274
FAM177B	0
LOC102724017	0
DISP1	35
LOC102724046	0
TLR5	0
SUSD4	0
C1orf65	0
CAPN8	8
CAPN8-2	86
CAPN2	810
TP53BP2	22
LOC101060626	0
LOC441124	0
LOC101927054	4
LOC100288102	0
LOC101926980	1
LOC100287497	0
FBXO28	72
DEGS1	195
LOC101927143	0
RP11-365O16.6	1
NVL	26
MIR320B2	0
CNIH4	70
LOC101927185	12
WDR26	47
MIR4742	2
LOC101928291	0
CNIH3	0
LOC102723817	0
DNAH14	0
LBR	126
ENAH	291
LOC102723834	0
SRP9	322
EPHX1	25
TMEM63A	318
LEFTY1	0
PYCR2	72
MIR6741	1
LEFTY2	0
SDE2	157
H3F3A	35
ACBD3	87
LOC101927247	0
MIXL1	0
LIN9	23
PARP1	259
C1orf95	0
ITPKB	58
ITPKB-IT1	0
PSEN2	69
ADCK3	51
CDC42BPA	0
ZNF678	41
LOC100130093	25
JMJD4	32
SNAP47	146
PRSS38	0
WNT9A	0
MIR5008	0
LOC728728	0
WNT3A	0
LOC100506571	0
ARF1	1451
MIR3620	17
C1orf35	0
MRPL55	147
GUK1	516
GJC2	0
IBA57-AS1	0
IBA57	22
C1orf145	0
OBSCN	40
LOC101927401	0
TRIM11	99
MIR6742	0
TRIM17	33
HIST3H3	0
HIST3H2A	42
HIST3H2BB	0
MIR4666A	0
RNF187	78
BTNL10	0
RNA5S1	0
RNA5S2	0
RNA5S3	0
RNA5S4	0
RNA5S5	0
RNA5S6	0
RNA5S7	0
RNA5S8	0
RNA5S9	0
RNA5S10	0
RNA5S11	0
RNA5S12	0
RNA5S13	0
RNA5S14	0
RNA5S15	0
RNA5S16	0
RHOU	12
DUSP5P1	0
RNA5S17	0
LOC102723935	0
RAB4A	69
SPHAR	2
CCSAP	0
ACTA1	0
NUP133	117
RP4-613A2.1	0
ABCB10	9
TAF5L	0
URB2	0
LOC101927504	0
LOC101927532	0
GALNT2	120
PGBD5	0
LOC101927553	0
COG2	47
AGT	417
CAPN9	54
C1orf198	342
LOC101927576	0
RP5-858B6.3	0
TTC13	27
ARV1	56
LOC102724026	0
FAM89A	0
MIR1182	0
TRIM67	0
RP5-1097F14.3	0
C1orf131	26
GNPAT	28
EXOC8	16
SPRTN	29
EGLN1	46
LOC102724041	0
SNRPD2P2	0
TSNAX-DISC1	39
TSNAX	81
LINC00582	0
DISC1	0
DISC2	0
LOC101927660	0
SIPA1L2	179
RP11-66A2.2	0
MAP10	13
LOC101927711	0
NTPCR	65
PCNXL2	1
LOC101927736	0
KIAA1804	0
KCNK1	0
MIR4427	0
SLC35F3	0
LOC102724100	0
MIR4671	0
LOC101927765	6
COA6	32
TARBP1	11
RP5-855F14.1	0
IRF2BP2	460
LINC00184	0
RP4-781K5.4	4
LINC01132	0
PP2672	0
LOC731656	8
TOMM20	270
SNORA14B	0
RBM34	61
ARID4B	177
MIR4753	0
GGPS1	106
TBCE	37
B3GALNT2	64
GNG4	0
LOC101927906	1
LYST	2
MIR1537	0
NID1	0
GPR137B	0
ERO1LB	33
EDARADD	85
LGALS8	144
LGALS8-AS1	3
HEATR1	131
ACTN2	0
MTR	0
MT1HL1	0
RYR2	0
MIR4428	0
RP11-193H5.1	0
ZP4	0
LINC01139	0
LOC102724174	0
CHRM3	0
CHRM3-AS2	0
CHRM3-AS1	0
RPS7P5	0
FMN2	0
GREM2	0
LOC100506929	0
RGS7	0
MIR3123	0
FH	83
KMO	42
OPN3	52
CHML	60
WDR64	0
EXO1	0
MAP1LC3C	0
PLD5	0
RP11-261C10.3	0
CEP170	1
SDCCAG8	145
MIR4677	0
LOC102724256	0
AKT3	84
RP11-278H7.1	0
ZBTB18	3
LOC440742	0
C1orf100	0
ADSS	59
C1orf101	0
DESI2	3
COX20	80
HNRNPU-AS1	77
HNRNPU	183
LOC101928068	0
EFCAB2	0
KIF26B	0
SMYD3	110
LOC101928089	0
RP11-690C23.2	0
TFB2M	12
CNST	58
LOC101928139	0
LOC102724382	0
SCCPDH	272
KIF28P	0
LOC149134	0
AHCTF1	0
ZNF695	0
ZNF670-ZNF695	1
ZNF670	1
ZNF669	105
FLJ39095	0
C1orf229	0
ZNF124	1
MIR3916	0
VN1R5	0
ZNF496	0
LOC102724425	0
NLRP3	0
OR2B11	0
OR2W5	0
GCSAML	0
GCSAML-AS1	0
OR2C3	0
LOC102724435	0
OR2G2	0
OR2G3	0
LOC102724446	0
OR13G1	0
OR6F1	0
OR1C1	0
OR14A16	0
OR11L1	0
TRIM58	4
OR2W3	0
OR2T8	0
OR2L13	0
OR2L8	0
OR2AK2	0
OR2L1P	0
OR2L5	0
OR2L2	0
OR2L3	0
OR2M1P	0
OR2M5	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2T33	0
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	0
OR2T6	0
OR2T1	0
OR2T2	0
OR2T3	0
OR2T5	0
OR2G6	0
OR2T29	0
OR2T34	0
OR2T10	0
OR2T11	0
OR2T35	0
OR2T27	0
OR14I1	0
LOC101928226	0
LYPD8	0
SH3BP5L	29
MIR3124	0
ZNF672	151
ZNF692	5
TRNAL19	0
TRNAE24	0
PGBD2	11
LOC102723376	0
LOC102723363	0
TUBB8	0
ZMYND11	130
DIP2C	8
LOC101930421	0
MIR5699	0
PRR26	0
LARP4B	104
LOC101927762	0
GTPBP4	40
IDI2	0
IDI2-AS1	21
LOC102723422	87
IDI1	168
WDR37	0
LINC00200	0
ADARB2	0
ADARB2-AS1	0
LOC101929564	0
LINC00700	0
MIR6072	0
LINC00701	0
LOC101927824	0
PFKP	112
LOC101927848	0
PITRM1	66
PITRM1-AS1	6
LOC101927880	0
KLF6	2573
LOC101927904	0
MIR6078	0
LOC101927946	0
RP11-433J20.1	0
LINC00702	0
LINC00703	0
LINC00704	0
LINC00705	0
AKR1E2	0
AKR1C6P	0
LOC101928027	0
AKR1C1	12
AKR1C2	0
LOC101928051	0
AKR1C3	137
AKR1CL1	0
AKR1C4	0
UCN3	0
TUBAL3	0
NET1	347
CALML5	0
CALML3	0
LOC102723629	0
LOC102723615	0
ASB13	148
FAM208B	95
GDI2	334
TRNAV26	0
ANKRD16	0
FBXO18	0
IL15RA	0
IL2RA	0
LOC102723642	0
RBM17	76
LOC101928080	0
PFKFB3	0
MIR3155A	0
MIR3155B	0
RP11-563J2.2	0
DKFZp667F0711	0
PRKCQ	0
LOC102723695	0
PRKCQ-AS1	0
LOC101928130	0
LOC102723721	0
LINC00706	0
LINC00707	0
SFMBT2	0
ITIH5	0
LOC101928171	0
ITIH2	0
KIN	2
ATP5C1	146
LOC101928197	0
TAF3	0
GATA3	271
GATA3-AS1	23
LINC00708	0
LOC101928272	0
LINC00709	0
RP5-933E2.1	0
RP11-271F18.4	0
SFTA1P	0
CELF2	0
LINC00710	0
CELF2-AS2	0
CELF2-AS1	0
USP6NL	128
USP6NL-IT1	42
LOC439951	10
ECHDC3	11
PROSER2	31
PROSER2-AS1	4
UPF2	22
DHTKD1	131
SEC61A2	4
MIR548AK	0
NUDT5	4
CDC123	102
CAMK1D	0
MIR4480	0
MIR4481	0
MIR548Q	0
LOC283070	0
CCDC3	0
OPTN	89
MCM10	0
RNU6-2	1
UCMA	0
PHYH	92
SEPHS1	0
LOC102723860	0
BEND7	0
PRPF18	38
FRMD4A	0
LOC101928524	9
LOC102723887	0
RP11-397C18.2	0
MIR4293	0
MIR1265	0
FAM107B	32
CDNF	0
HSPA14	5
SUV39H2	0
DCLRE1C	76
MEIG1	1
LOC101928562	0
OLAH	0
ACBD7	0
C10orf111	4
RPP38	122
NMT2	3
PPIAP30	0
LOC102724013	0
LOC101928623	0
FAM171A1	0
LOC101928655	0
ITGA8	0
LOC101928678	0
FAM188A	46
LOC102724039	0
PTER	52
C1QL3	0
LOC101928701	0
RSU1	82
CUBN	0
TRDMT1	3
VIM-AS1	0
VIM	0
ST8SIA6	0
ST8SIA6-AS1	0
PTPLA	0
STAM	53
TMEM236	0
MRC1	0
MIR511-1	0
SLC39A12	0
RP11-110H10.2	0
CACNB2	12
NSUN6	0
LOC102724059	5
ARL5B	190
MALRD1	0
LOC102724082	0
RP11-354E11.2	0
PLXDC2	0
MIR4675	0
NEBL	53
C10orf113	5
NEBL-AS1	0
RNU6-15P	0
CASC10	0
MIR1915	0
SKIDA1	0
MLLT10	16
DNAJC1	147
EBLN1	0
TRNAN11	0
LOC100130992	0
COMMD3	63
COMMD3-BMI1	121
BMI1	89
SPAG6	139
LOC100499489	0
LOC100289455	0
PIP4K2A	0
LOC101928970	0
ARMC3	0
MSRB2	15
PTF1A	0
C10orf115	0
C10orf67	44
MIR1254-2	0
OTUD1	4
KIAA1217	187
MIR603	0
LOC101928997	0
ARHGAP21	25
PRTFDC1	0
ENKUR	0
THNSL1	0
RP11-80K21.3	0
GPR158-AS1	0
GPR158	0
LINC00836	0
RP11-435M3.2	0
MYO3A	0
GAD2	0
APBB1IP	0
LOC101929117	0
LINC00264	0
LOC102724202	0
LINC00202-2	0
PDSS1	0
ABI1	50
LINC00202-1	0
LOC101929149	0
LOC102724218	0
ANKRD26	36
YME1L1	198
MASTL	12
ACBD5	18
LRRC37A6P	0
ARMC4P1	0
LOC102724245	0
LOC101929180	0
PTCHD3	0
RAB18	147
MKX	0
LOC101929202	0
ARMC4	0
MPP7	54
MIR8086	0
WAC-AS1	6
WAC	139
BAMBI	0
LINC00837	0
RP11-478H13.3	0
C10orf126	0
LOC101929236	0
LYZL1	0
PTCHD3P1	21
SVIL	95
LOC102724316	0
MIR604	0
MIR938	4
LOC102724333	0
KIAA1462	0
LOC101929256	0
LOC101929279	0
MTPAP	34
MIR7162	0
MAP3K8	312
LYZL2	0
SVILP1	1
ZNF438	0
LOC101929352	0
LOC101929946	0
ZEB1-AS1	0
ZEB1	0
LOC100996668	0
LOC100505502	0
LOC646034	0
ARHGAP12	43
KIF5B	338
EPC1	131
LOC102031319	0
LOC101929431	0
CCDC7	15
ITGB1	332
LOC101929475	0
LOC101929447	0
NRP1	43
LINC00838	0
PARD3	43
PARD3-AS1	0
CUL2	19
MIR3611	0
CREM	9
CCNY	30
GJD4	0
FZD8	0
MIR4683	0
PCAT5	0
ANKRD30A	163
LOC102724509	2
LOC101929498	19
LINC00993	4
MTRNR2L7	0
LOC102724533	0
ZNF248	43
ZNF33BP1	0
ZNF25	0
ZNF33A	31
